year,quadkey,tile_x,tile_y,decoded_x,decoded_y,absolute_lon_difference,absolute_lat_difference,assignment_status,shapeISO
2023,1320322132200032,103.37310000000002,23.385099999999998,103.37310791015625,23.38511927973968,7.91015622780833e-06,1.9279739682076524e-05,OUTSIDE_VIETNAM,
2023,1320322132200200,103.36210000000001,23.3801,103.36212158203125,23.38007724065646,2.1582031237699084e-05,2.2759343540457166e-05,OUTSIDE_VIETNAM,
2023,1320322132200201,103.3676,23.3801,103.36761474609375,23.38007724065646,1.4746093754069989e-05,2.2759343540457166e-05,OUTSIDE_VIETNAM,
2023,1320322132200202,103.36210000000001,23.375,103.36212158203125,23.375035009742792,2.1582031237699084e-05,3.500974279191382e-05,OUTSIDE_VIETNAM,
2023,1320322132200203,103.3676,23.375,103.36761474609375,23.375035009742792,1.4746093754069989e-05,3.500974279191382e-05,OUTSIDE_VIETNAM,
2023,1320322132200210,103.37310000000002,23.3801,103.37310791015625,23.38007724065646,7.91015622780833e-06,2.2759343540457166e-05,OUTSIDE_VIETNAM,
2023,1320322132200211,103.3786,23.3801,103.37860107421875,23.38007724065646,1.074218744179234e-06,2.2759343540457166e-05,OUTSIDE_VIETNAM,
2023,1320322132200212,103.37310000000002,23.375,103.37310791015625,23.375035009742792,7.91015622780833e-06,3.500974279191382e-05,OUTSIDE_VIETNAM,
2023,1320322132200213,103.3786,23.375,103.37860107421875,23.375035009742792,1.074218744179234e-06,3.500974279191382e-05,OUTSIDE_VIETNAM,
2023,1320322132200221,103.3676,23.369999999999997,103.36761474609375,23.369992587030435,1.4746093754069989e-05,7.4129695626368175e-06,OUTSIDE_VIETNAM,
2023,1320322132200230,103.37310000000002,23.369999999999997,103.37310791015625,23.369992587030435,7.91015622780833e-06,7.4129695626368175e-06,OUTSIDE_VIETNAM,
2023,1320322132200231,103.3786,23.369999999999997,103.37860107421875,23.369992587030435,1.074218744179234e-06,7.4129695626368175e-06,OUTSIDE_VIETNAM,
2023,1320322132200233,103.3786,23.364900000000002,103.37860107421875,23.36494997255115,1.074218744179234e-06,4.9972551146026944e-05,OUTSIDE_VIETNAM,
2023,1320322132200302,103.38409999999999,23.375,103.38409423828125,23.375035009742792,5.7617187394498615e-06,3.500974279191382e-05,OUTSIDE_VIETNAM,
2023,1320322132200311,103.40060000000001,23.3801,103.40057373046875,23.38007724065646,2.626953126139142e-05,2.2759343540457166e-05,OUTSIDE_VIETNAM,
2023,1320322132200312,103.3951,23.375,103.39508056640625,23.375035009742792,1.9433593749340616e-05,3.500974279191382e-05,OUTSIDE_VIETNAM,
2023,1320322132200320,103.38409999999999,23.369999999999997,103.38409423828125,23.369992587030435,5.7617187394498615e-06,7.4129695626368175e-06,OUTSIDE_VIETNAM,
2023,1320322132200321,103.38960000000002,23.369999999999997,103.38958740234375,23.369992587030435,1.2597656265711521e-05,7.4129695626368175e-06,OUTSIDE_VIETNAM,
2023,1320322132200322,103.38409999999999,23.364900000000002,103.38409423828125,23.36494997255115,5.7617187394498615e-06,4.9972551146026944e-05,OUTSIDE_VIETNAM,
2023,1320322132200323,103.38960000000002,23.364900000000002,103.38958740234375,23.36494997255115,1.2597656265711521e-05,4.9972551146026944e-05,OUTSIDE_VIETNAM,
2023,1320322132200330,103.3951,23.369999999999997,103.39508056640625,23.369992587030435,1.9433593749340616e-05,7.4129695626368175e-06,OUTSIDE_VIETNAM,
2023,1320322132200332,103.3951,23.364900000000002,103.39508056640625,23.36494997255115,1.9433593749340616e-05,4.9972551146026944e-05,OUTSIDE_VIETNAM,
2023,1320322132200333,103.40060000000001,23.364900000000002,103.40057373046875,23.36494997255115,2.626953126139142e-05,4.9972551146026944e-05,OUTSIDE_VIETNAM,
2023,1320322132201220,103.40610000000001,23.369999999999997,103.40606689453125,23.369992587030435,3.310546875923137e-05,7.4129695626368175e-06,OUTSIDE_VIETNAM,
2023,1320322132201221,103.41159999999999,23.369999999999997,103.41156005859375,23.369992587030435,3.9941406242860467e-05,7.4129695626368175e-06,OUTSIDE_VIETNAM,
2023,1320322132201222,103.40610000000001,23.364900000000002,103.40606689453125,23.36494997255115,3.310546875923137e-05,4.9972551146026944e-05,OUTSIDE_VIETNAM,
2023,1320322132202001,103.3676,23.359900000000003,103.36761474609375,23.359907166336694,1.4746093754069989e-05,7.166336690289654e-06,OUTSIDE_VIETNAM,
2023,1320322132202011,103.3786,23.359900000000003,103.37860107421875,23.359907166336694,1.074218744179234e-06,7.166336690289654e-06,OUTSIDE_VIETNAM,
2023,1320322132202012,103.37310000000002,23.354900000000004,103.37310791015625,23.354864168418857,7.91015622780833e-06,3.5831581147505176e-05,OUTSIDE_VIETNAM,
2023,1320322132202013,103.3786,23.354900000000004,103.37860107421875,23.354864168418857,1.074218744179234e-06,3.5831581147505176e-05,OUTSIDE_VIETNAM,
2023,1320322132202021,103.3676,23.3498,103.36761474609375,23.349820978829413,1.4746093754069989e-05,2.0978829414985967e-05,OUTSIDE_VIETNAM,
2023,1320322132202100,103.38409999999999,23.359900000000003,103.38409423828125,23.359907166336694,5.7617187394498615e-06,7.166336690289654e-06,OUTSIDE_VIETNAM,
2023,1320322132202101,103.38960000000002,23.359900000000003,103.38958740234375,23.359907166336694,1.2597656265711521e-05,7.166336690289654e-06,OUTSIDE_VIETNAM,
2023,1320322132202102,103.38409999999999,23.354900000000004,103.38409423828125,23.354864168418857,5.7617187394498615e-06,3.5831581147505176e-05,OUTSIDE_VIETNAM,
2023,1320322132202103,103.38960000000002,23.354900000000004,103.38958740234375,23.354864168418857,1.2597656265711521e-05,3.5831581147505176e-05,OUTSIDE_VIETNAM,
2023,1320322132202111,103.40060000000001,23.359900000000003,103.40057373046875,23.359907166336694,2.626953126139142e-05,7.166336690289654e-06,OUTSIDE_VIETNAM,
2023,1320322132202112,103.3951,23.354900000000004,103.39508056640625,23.354864168418857,1.9433593749340616e-05,3.5831581147505176e-05,OUTSIDE_VIETNAM,
2023,1320322132202113,103.40060000000001,23.354900000000004,103.40057373046875,23.354864168418857,2.626953126139142e-05,3.5831581147505176e-05,OUTSIDE_VIETNAM,
2023,1320322132202120,103.38409999999999,23.3498,103.38409423828125,23.349820978829413,5.7617187394498615e-06,2.0978829414985967e-05,OUTSIDE_VIETNAM,
2023,1320322132202121,103.38960000000002,23.3498,103.38958740234375,23.349820978829413,1.2597656265711521e-05,2.0978829414985967e-05,OUTSIDE_VIETNAM,
2023,1320322132202123,103.38960000000002,23.3448,103.38958740234375,23.34477759760015,1.2597656265711521e-05,2.2402399849852372e-05,OUTSIDE_VIETNAM,
2023,1320322132202131,103.40060000000001,23.3498,103.40057373046875,23.349820978829413,2.626953126139142e-05,2.0978829414985967e-05,OUTSIDE_VIETNAM,
2023,1320322132202132,103.3951,23.3448,103.39508056640625,23.34477759760015,1.9433593749340616e-05,2.2402399849852372e-05,OUTSIDE_VIETNAM,
2023,1320322132202201,103.3676,23.3397,103.36761474609375,23.339734024762866,1.4746093754069989e-05,3.402476286495926e-05,OUTSIDE_VIETNAM,
2023,1320322132202210,103.37310000000002,23.3397,103.37310791015625,23.339734024762866,7.91015622780833e-06,3.402476286495926e-05,OUTSIDE_VIETNAM,
2023,1320322132203000,103.40610000000001,23.359900000000003,103.40606689453125,23.359907166336694,3.310546875923137e-05,7.166336690289654e-06,OUTSIDE_VIETNAM,
2023,1320322132203002,103.40610000000001,23.354900000000004,103.40606689453125,23.354864168418857,3.310546875923137e-05,3.5831581147505176e-05,OUTSIDE_VIETNAM,
2023,1320322132203010,103.4171,23.359900000000003,103.41705322265625,23.359907166336694,4.677734375491127e-05,7.166336690289654e-06,OUTSIDE_VIETNAM,
2023,1320322132203013,103.42249999999999,23.354900000000004,103.42254638671875,23.354864168418857,4.638671876477929e-05,3.5831581147505176e-05,OUTSIDE_VIETNAM,
